transaction UUID,Driver UUID,Driver first name,Driver surname,Trip UUID,Description,Organisation name,Org alias,vs reporting,Paid to you,Paid to you : Your earnings,Paid to you : Trip balance : Payouts : Cash collected,Paid to you : Your earnings : Fare,Paid to you : Your earnings : Taxes,Paid to you:Your earnings:Fare:Fare,Paid to you:Your earnings:Fare:Booking fee,Paid to you:Your earnings:Taxes:Income tax withholding,Paid to you:Your earnings:Fare:Cancellation,Paid to you:Your earnings:Other fees:Platform fee,Paid to you:Trip balance:Refunds:IGST Support services,Paid to you:Trip balance:Expenses:IGST Support services,Paid to you:Your earnings:Tip,Paid to you:Trip balance:Refunds:Toll,Paid to you:Your earnings:Fare:Surge,Paid to you:Your earnings:Fare:Wait Time at Pick-up,Paid to you:Your earnings:Fare:UberX Priority,Paid to you:Your earnings:Fare:Reservation Fee,Paid to you:Your earnings:Fare:Outskirt Surcharge,Paid to you:Trip balance:Expenses:Driver subscription charge
TXN_E2E4FB1E,DRIVER_D564BA74,ANON,DRIVER,TRIP_8BDF9276,trip completed order,Fleet_Operator_India,FOC,2025-04-18 17:53:34,24.42,205.14,-180.72,205.14,0,170.86,34.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_75083DD1,DRIVER_D564BA74,ANON,DRIVER,TRIP_8BDF9276,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 17:53:36,-0.18,-0.18,0.0,0.0,0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_738C657E,DRIVER_43751F41,ANON,DRIVER,TRIP_7D9BB02B,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:01:23,9.29,399.21,-389.92,399.21,0,355.41,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_02AD52D0,DRIVER_43751F41,ANON,DRIVER,TRIP_7D9BB02B,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:01:25,-0.39,-0.39,0.0,0.0,0,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_5A03E7ED,DRIVER_D4BC4431,ANON,DRIVER,TRIP_BE64AAE7,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:10:30,-6.95,263.0,-269.95,263.0,0,246.8,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_E263752C,DRIVER_D4BC4431,ANON,DRIVER,TRIP_BE64AAE7,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:10:32,-0.27,-0.27,0.0,0.0,0,0.0,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_B6B79E26,DRIVER_839DA24E,ANON,DRIVER,TRIP_CE2CC3D4,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:10:50,16.18,361.14,-344.96,361.14,0,302.1,59.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_845D1038,DRIVER_839DA24E,ANON,DRIVER,TRIP_CE2CC3D4,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:10:53,-0.35,-0.35,0.0,0.0,0,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_F86DA21B,DRIVER_75951D5D,ANON,DRIVER,TRIP_F755501A,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:13:03,-9.52,190.47,-199.99,190.47,0,176.19,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_5751FED9,DRIVER_75951D5D,ANON,DRIVER,TRIP_F755501A,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:13:05,-0.19,-0.19,0.0,0.0,0,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_82F5AEEF,DRIVER_02653772,ANON,DRIVER,TRIP_4D52D40D,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:15:35,45.87,571.36,-525.49,571.36,0,547.56,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_A6CAD9B7,DRIVER_02653772,ANON,DRIVER,TRIP_4D52D40D,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:15:37,-0.54,-0.54,0.0,0.0,0,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_C1B90D79,DRIVER_D7442891,ANON,DRIVER,TRIP_A781E667,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:16:53,-3.16,526.76,-529.92,526.76,0,502.96,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_8295C062,DRIVER_D7442891,ANON,DRIVER,TRIP_A781E667,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:16:55,-0.54,-0.54,0.0,0.0,0,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_55005DCE,DRIVER_9A065E6D,ANON,DRIVER,TRIP_6016C4A0,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:19:04,-18.1,361.81,-379.91,361.81,0,343.71,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_64F5CA65,DRIVER_9A065E6D,ANON,DRIVER,TRIP_6016C4A0,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:19:06,-0.39,-0.39,0.0,0.0,0,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_D2EF293D,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_A18E1652,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:25:19,-16.66,333.24,-349.9,333.24,0,289.44,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_038137FA,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_A18E1652,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:25:21,-0.35,-0.35,0.0,0.0,0,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_B1A5EB43,DRIVER_D1DC303B,ANON,DRIVER,TRIP_CE58D29F,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:26:48,13.43,693.41,-679.98,693.41,0,634.37,59.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_F1470B4F,DRIVER_D1DC303B,ANON,DRIVER,TRIP_CE58D29F,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:26:50,-0.69,-0.69,0.0,0.0,0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_FC1E01A8,DRIVER_BCC62548,ANON,DRIVER,TRIP_095421B3,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:28:42,-22.48,449.65,-472.13,449.65,0,390.61,59.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_4D7E8D17,DRIVER_BCC62548,ANON,DRIVER,TRIP_095421B3,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:28:44,-0.48,-0.48,0.0,0.0,0,0.0,0.0,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_C6FE50D8,DRIVER_194654C1,ANON,DRIVER,TRIP_B16434AD,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:30:30,67.73,281.16,-268.44,281.16,0,266.88,14.28,0.0,0.0,0.0,0.0,0.0,0.0,55.01,0.0,0.0,0.0,0.0,0.0,0.0
TXN_4D3CF25C,DRIVER_194654C1,ANON,DRIVER,TRIP_B16434AD,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:30:32,-0.27,-0.27,0.0,0.0,0,0.0,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_D73439FF,DRIVER_A3FFD11D,ANON,DRIVER,TRIP_51D676DF,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:30:58,-177.42,473.05,-650.47,473.05,0,464.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37,0.0,0.0,0.0,0.0
TXN_75879A24,DRIVER_A3FFD11D,ANON,DRIVER,TRIP_51D676DF,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:31:00,-0.5,-0.5,0.0,0.0,0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_417E2971,DRIVER_AEBD9AA5,ANON,DRIVER,TRIP_D35A5B52,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:35:57,-22.38,447.53,-469.91,447.53,0,442.77,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_2C774ADE,DRIVER_AEBD9AA5,ANON,DRIVER,TRIP_D35A5B52,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:35:59,-0.44,-0.44,0.0,0.0,0,0.0,0.0,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_28EC7EEB,DRIVER_5D6AF75D,ANON,DRIVER,TRIP_6931445F,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:36:57,-30.14,602.61,-632.75,602.61,0,597.85,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_B839A85D,DRIVER_5D6AF75D,ANON,DRIVER,TRIP_6931445F,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:36:59,-0.64,-0.64,0.0,0.0,0,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_E4B0E4E2,DRIVER_02653772,ANON,DRIVER,TRIP_8AD3B672,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:49:33,-9.44,188.65,-198.09,188.65,0,174.37,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_165D343A,DRIVER_02653772,ANON,DRIVER,TRIP_8AD3B672,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:49:35,-0.19,-0.19,0.0,0.0,0,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_4BB14151,DRIVER_DE9397E4,ANON,DRIVER,TRIP_F8171F94,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:50:05,-20.96,419.23,-440.19,419.23,0,378.27,40.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_C3AC314F,DRIVER_DE9397E4,ANON,DRIVER,TRIP_F8171F94,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:50:07,-0.39,-0.39,0.0,0.0,0,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_9A796A96,DRIVER_BCC62548,ANON,DRIVER,TRIP_7A363D49,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:54:37,-12.38,247.59,-259.97,247.59,0,145.89,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,0.0,0.0,0.0,0.0,0.0
TXN_DC781F89,DRIVER_BCC62548,ANON,DRIVER,TRIP_7A363D49,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:54:39,-0.26,-0.26,0.0,0.0,0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_D49DE5C3,DRIVER_0F2B42FC,ANON,DRIVER,TRIP_AB78E9D2,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:55:19,-17.8,355.87,-373.67,355.87,0,289.31,46.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0
TXN_E29638CB,DRIVER_0F2B42FC,ANON,DRIVER,TRIP_AB78E9D2,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:55:21,-0.38,-0.38,0.0,0.0,0,0.0,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_89E0EA2A,DRIVER_84716652,ANON,DRIVER,TRIP_A7292ADF,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:57:50,-24.42,488.4,-512.82,488.4,0,483.64,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_E694579D,DRIVER_84716652,ANON,DRIVER,TRIP_A7292ADF,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:57:52,-0.53,-0.53,0.0,0.0,0,0.0,0.0,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_65568C12,DRIVER_D4BC4431,ANON,DRIVER,TRIP_A08BAEE2,trip completed order,Fleet_Operator_India,FOC,2025-04-18 18:58:14,7.53,127.45,-119.92,127.45,0,97.93,29.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_3960FC75,DRIVER_D4BC4431,ANON,DRIVER,TRIP_A08BAEE2,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 18:58:16,-0.13,-0.13,0.0,0.0,0,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_144EFBDB,DRIVER_08CE6127,ANON,DRIVER,TRIP_C0F8CA5C,trip completed order,Fleet_Operator_India,FOC,2025-04-18 19:16:31,-15.24,304.7,-319.94,304.7,0,238.98,65.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_4F6F6D95,DRIVER_08CE6127,ANON,DRIVER,TRIP_C0F8CA5C,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 19:16:33,-0.32,-0.32,0.0,0.0,0,0.0,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_6C2FFE25,DRIVER_E3D60CB0,ANON,DRIVER,TRIP_BE3CBD04,trip completed order,Fleet_Operator_India,FOC,2025-04-18 19:19:04,2.26,432.17,-429.91,432.17,0,373.13,59.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_D0A87239,DRIVER_E3D60CB0,ANON,DRIVER,TRIP_BE3CBD04,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 19:19:06,-0.39,-0.39,0.0,0.0,0,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_1D3B3566,DRIVER_BCC62548,ANON,DRIVER,TRIP_EA2A47BD,trip completed order,Fleet_Operator_India,FOC,2025-04-18 19:19:23,-5.58,142.27,-147.85,142.27,0,95.63,46.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_07F8FD12,DRIVER_BCC62548,ANON,DRIVER,TRIP_EA2A47BD,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 19:19:25,-0.15,-0.15,0.0,0.0,0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_505A8EAF,DRIVER_839DA24E,ANON,DRIVER,TRIP_55192735,trip completed order,Fleet_Operator_India,FOC,2025-04-18 19:25:32,-21.42,428.52,-449.94,428.52,0,396.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.13,0.0,0.0,0.0,0.0,0.0
TXN_C9E28FAC,DRIVER_839DA24E,ANON,DRIVER,TRIP_55192735,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 19:25:34,-0.46,-0.46,0.0,0.0,0,0.0,0.0,-0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_595E55C5,DRIVER_52C64856,ANON,DRIVER,TRIP_4FE2B233,trip completed order,Fleet_Operator_India,FOC,2025-04-18 19:26:21,-24.76,495.19,-519.95,495.19,0,490.43,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_091003CE,DRIVER_52C64856,ANON,DRIVER,TRIP_4FE2B233,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 19:26:23,-0.52,-0.52,0.0,0.0,0,0.0,0.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_65252D39,DRIVER_52C64856,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for J SAI, Driver UUID: 7420295b-1acb-407b-b863-eeef2591a26a for current week earnings 3927.99, 50.0 charged for 500.0 on 2025-10-14 [Note: You have been charged 350.0 till 3500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:27:57,-50.0,-50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-50.0,7.63,-7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_28FAF74D,DRIVER_E3D60CB0,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for Ganesh R, Driver UUID: e63825fa-fe98-40c4-b53a-08ede1d63975 for current week earnings 4490.45, 50.0 charged for 500.0 on 2025-10-14 [Note: You have been charged 400.0 till 4000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:27:58,-50.0,-50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-50.0,7.63,-7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_2438D323,DRIVER_FB1C89D0,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for JALAL P, Driver UUID: b6da1b79-eb9b-404a-8a64-9428b0c2d3b4 for current week earnings 2128.59, 50.0 charged for 500.0 on 2025-10-14 [Note: You have been charged 200.0 till 2000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:28:07,-50.0,-50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-50.0,7.63,-7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_57D39A2E,DRIVER_D1DC303B,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for MUTHUGANESH A, Driver UUID: fbb6856e-dede-4b8c-816c-e3d8226556f2 for current week earnings 4302.96, 50.0 charged for 500.0 on 2025-10-14 [Note: You have been charged 400.0 till 4000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:28:17,-50.0,-50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-50.0,7.63,-7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_349C29A9,DRIVER_6D3A78A4,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for MUHAMMAD P.K, Driver UUID: c2a56d20-6511-4805-8c8e-ad1313375c12 for current week earnings 1681.25, 100.0 charged for 1000.0 on 2025-10-14 [Note: You have been charged 150.0 till 1500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:28:34,-100.0,-100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-100.0,15.25,-15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_D97DA89D,DRIVER_839DA24E,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for Abdul B, Driver UUID: b90a93fe-8f1f-4b4a-ac24-94ac4bd4cb2a for current week earnings 4742.19, 150.0 charged for 1500.0 on 2025-10-14 [Note: You have been charged 450.0 till 4500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:28:37,-150.0,-150.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-150.0,22.88,-22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_4DBDA5F3,DRIVER_8B47309D,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for MUSAFAR AK, Driver UUID: 7a816f23-9ae6-4870-a8aa-ca8480d40776 for current week earnings 5324.08, 150.0 charged for 1500.0 on 2025-10-14 [Note: You have been charged 500.0 till 5000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:28:38,-150.0,-150.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-150.0,22.88,-22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_7E01AE70,DRIVER_48410D8F,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for S PRADEEP, Driver UUID: caa8dd8f-c0c7-42bc-aba7-11678e989c1c for current week earnings 1679.92, 150.0 charged for 1500.0 on 2025-10-14 [Note: You have been charged 150.0 till 1500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:28:40,-150.0,-150.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-150.0,22.88,-22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_DC453D5F,DRIVER_08CE6127,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for BOOPANDI B, Driver UUID: 4b0c565e-6864-4d48-abbc-36b98b5c2a15 for current week earnings 1876.38, 150.0 charged for 1500.0 on 2025-10-14 [Note: You have been charged 150.0 till 1500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:28:47,-150.0,-150.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-150.0,22.88,-22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_AE2CB5B7,DRIVER_194654C1,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for RAGHUVARAN E -, Driver UUID: 1f1fd72f-8a01-497b-856d-f2c9fbda4a92 for current week earnings 4341.7, 200.0 charged for 2000.0 on 2025-10-14 [Note: You have been charged 400.0 till 4000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:29:26,-200.0,-200.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-200.0,30.51,-30.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_DF42AF17,DRIVER_5D6AF75D,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for SARATH.S.P. -, Driver UUID: 2a3750eb-8180-4924-ad00-f6b477169dde for current week earnings 5594.15, 200.0 charged for 2000.0 on 2025-10-14 [Note: You have been charged 550.0 till 5500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:29:28,-200.0,-200.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-200.0,30.51,-30.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_3CAD5DBF,DRIVER_D4BC4431,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for Johnwisly R, Driver UUID: 734adbd9-217f-4831-9bb4-4170a44e001e for current week earnings 2261.56, 200.0 charged for 2000.0 on 2025-10-14 [Note: You have been charged 200.0 till 2000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:29:29,-200.0,-200.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-200.0,30.51,-30.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_47718839,DRIVER_EB19EEE0,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for RAMESH Kp, Driver UUID: 3f9332df-6e4f-4ac1-bbfd-4cb143a3a356 for current week earnings 4128.85, 250.0 charged for 2500.0 on 2025-10-14 [Note: You have been charged 400.0 till 4000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:30:38,-250.0,-250.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-250.0,38.14,-38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_F045B7D2,DRIVER_33E20FD6,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for RAMESH -, Driver UUID: 54591638-2ad4-4c29-b286-fba0e49daf74 for current week earnings 5666.52, 250.0 charged for 2500.0 on 2025-10-14 [Note: You have been charged 550.0 till 5500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:30:41,-250.0,-250.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-250.0,38.14,-38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_A0896D7F,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for VIJAYA T, Driver UUID: 810b60ce-ce74-4fd8-83fb-2eae5b6124bd for current week earnings 2545.68, 250.0 charged for 2500.0 on 2025-10-14 [Note: You have been charged 250.0 till 2500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:30:43,-250.0,-250.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-250.0,38.14,-38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_E481350F,DRIVER_5332CF96,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for MOHAMMED T, Driver UUID: 8d84e67b-9022-44d0-bfda-4c44d199ebe1 for current week earnings 4975.64, 250.0 charged for 2500.0 on 2025-10-14 [Note: You have been charged 450.0 till 4500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:30:43,-250.0,-250.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-250.0,38.14,-38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_4F4B6841,DRIVER_320D7A01,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for MOHAMMED M K, Driver UUID: ea32b931-20d2-416f-8886-878d10974b71 for current week earnings 2808.0, 250.0 charged for 2500.0 on 2025-10-14 [Note: You have been charged 250.0 till 2500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:30:44,-250.0,-250.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-250.0,38.14,-38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_251459ED,DRIVER_C5F858AE,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for GOVINDAN D, Driver UUID: f19a8c18-4f89-4f9e-9a6c-23bd9989e9d8 for current week earnings 3877.98, 250.0 charged for 2500.0 on 2025-10-14 [Note: You have been charged 350.0 till 3500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:30:44,-250.0,-250.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-250.0,38.14,-38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_3BA40348,DRIVER_BCC62548,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for MOHAMMED P, Driver UUID: e2c22e5a-2f70-482a-a52b-203b62fd779a for current week earnings 2538.89, 250.0 charged for 2500.0 on 2025-10-14 [Note: You have been charged 250.0 till 2500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:30:47,-250.0,-250.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-250.0,38.14,-38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
